,name,types,country,aliases,addresses,email_address,ror_id
1925,Nanotechnology Industries Association,['Nonprofit'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.837631, 'lng': 4.405582, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,055vs2h16
1926,Meise Botanic Garden,['Archive'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['National Botanic Garden of Belgium'],"[{'lat': 50.928415, 'lng': 4.327212, 'state': None, 'state_code': None, 'city': 'Meise', 'geonames_city': {'id': 2791424, 'city': 'Meise', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Vlaams-Brabant', 'id': 3333250, 'ascii_name': 'Provincie Vlaams-Brabant', 'code': 'BE.VLG.VBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Vlaams-Brabant', 'code': 'BE24'}, 'nuts_level3': {'name': 'Arr. Halle-Vilvoorde', 'code': 'BE241'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,01h1jbk91
1927,Magwel (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.883205, 'lng': 4.713422, 'state': None, 'state_code': None, 'city': 'Leuven', 'geonames_city': {'id': 2792482, 'city': 'Leuven', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Vlaams-Brabant', 'id': 3333250, 'ascii_name': 'Provincie Vlaams-Brabant', 'code': 'BE.VLG.VBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Vlaams-Brabant', 'code': 'BE24'}, 'nuts_level3': {'name': 'Arr. Leuven', 'code': 'BE242'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,03hg1yf12
1928,Engie (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}","['Electrabel', 'GDF Suez']","[{'lat': 50.859108, 'lng': 4.430813, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00c97z041
1929,Strategic Design Scenarios,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.827088, 'lng': 4.367958, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,02vf5m226
1930,Rhea (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.731474, 'lng': 4.587978, 'state': None, 'state_code': None, 'city': 'Wavre', 'geonames_city': {'id': 2783941, 'city': 'Wavre', 'geonames_admin1': {'name': 'Wallonia', 'id': 3337387, 'ascii_name': 'Wallonia', 'code': 'BE.WAL'}, 'geonames_admin2': {'name': 'Province du Brabant Wallon', 'id': 3333251, 'ascii_name': 'Province du Brabant Wallon', 'code': 'BE.WAL.WBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION WALLONNE', 'code': 'BE3'}, 'nuts_level2': {'name': 'Prov. Brabant Wallon', 'code': 'BE31'}, 'nuts_level3': {'name': 'Arr. Nivelles', 'code': 'BE310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,01svwxb64
1931,Organic Waste Systems (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 51.066289, 'lng': 3.733667, 'state': None, 'state_code': None, 'city': 'Ghent', 'geonames_city': {'id': 2797656, 'city': 'Gent', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Oost-Vlaanderen', 'id': 2789733, 'ascii_name': 'Provincie Oost-Vlaanderen', 'code': 'BE.VLG.VOV'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Oost-Vlaanderen', 'code': 'BE23'}, 'nuts_level3': {'name': 'Arr. Gent', 'code': 'BE234'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,053k6j340
1932,TransFurans Chemicals (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 51.132764, 'lng': 4.946782, 'state': None, 'state_code': None, 'city': 'Geel', 'geonames_city': {'id': 2797779, 'city': 'Geel', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Antwerpen', 'id': 2803136, 'ascii_name': 'Provincie Antwerpen', 'code': 'BE.VLG.VAN'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Antwerpen', 'code': 'BE21'}, 'nuts_level3': {'name': 'Arr. Turnhout', 'code': 'BE213'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00kn9sz43
1933,Transport & Mobility Leuven (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.883682, 'lng': 4.718107, 'state': None, 'state_code': None, 'city': 'Leuven', 'geonames_city': {'id': 2792482, 'city': 'Leuven', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Vlaams-Brabant', 'id': 3333250, 'ascii_name': 'Provincie Vlaams-Brabant', 'code': 'BE.VLG.VBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Vlaams-Brabant', 'code': 'BE24'}, 'nuts_level3': {'name': 'Arr. Leuven', 'code': 'BE242'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00pp54p18
1934,Xenics (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.846115, 'lng': 4.716794, 'state': None, 'state_code': None, 'city': 'Leuven', 'geonames_city': {'id': 2792482, 'city': 'Leuven', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Vlaams-Brabant', 'id': 3333250, 'ascii_name': 'Provincie Vlaams-Brabant', 'code': 'BE.VLG.VBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Vlaams-Brabant', 'code': 'BE24'}, 'nuts_level3': {'name': 'Arr. Leuven', 'code': 'BE242'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,02nj1s179
1935,Thomas More Kempen,['Education'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 51.160081, 'lng': 4.964156, 'state': None, 'state_code': None, 'city': 'Geel', 'geonames_city': {'id': 2797779, 'city': 'Geel', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Antwerpen', 'id': 2803136, 'ascii_name': 'Provincie Antwerpen', 'code': 'BE.VLG.VAN'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Antwerpen', 'code': 'BE21'}, 'nuts_level3': {'name': 'Arr. Turnhout', 'code': 'BE213'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,04e7kpf57
1936,Technopolis,['Education'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 51.002011, 'lng': 4.469955, 'state': None, 'state_code': None, 'city': 'Mechelen', 'geonames_city': {'id': 2791537, 'city': 'Mechelen', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Antwerpen', 'id': 2803136, 'ascii_name': 'Provincie Antwerpen', 'code': 'BE.VLG.VAN'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Antwerpen', 'code': 'BE21'}, 'nuts_level3': {'name': 'Arr. Mechelen', 'code': 'BE212'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,02mrv4556
1937,European Brain Council,['Nonprofit'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.839176, 'lng': 4.365648, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,05jkk6v05
1938,TomTom (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 51.05, 'lng': 3.733333, 'state': None, 'state_code': None, 'city': 'Ghent', 'geonames_city': {'id': 2797656, 'city': 'Gent', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Oost-Vlaanderen', 'id': 2789733, 'ascii_name': 'Provincie Oost-Vlaanderen', 'code': 'BE.VLG.VOV'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Oost-Vlaanderen', 'code': 'BE23'}, 'nuts_level3': {'name': 'Arr. Gent', 'code': 'BE234'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,059n14w82
1939,Trans European Policy Studies Association,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.838972, 'lng': 4.365546, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,01e2rnt89
1940,Business Europe,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['UNICE'],"[{'lat': 50.842832, 'lng': 4.369986, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,04r6e5t98
1941,International Union of Radioecology,['Nonprofit'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.985651, 'lng': 4.454241, 'state': None, 'state_code': None, 'city': 'Zemst', 'geonames_city': {'id': 2783274, 'city': 'Zemst', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Vlaams-Brabant', 'id': 3333250, 'ascii_name': 'Provincie Vlaams-Brabant', 'code': 'BE.VLG.VBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Vlaams-Brabant', 'code': 'BE24'}, 'nuts_level3': {'name': 'Arr. Halle-Vilvoorde', 'code': 'BE241'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,00yn7fh07
1942,Eurelectric,['Other'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['The Union of the Electricity Industry'],"[{'lat': 50.848219, 'lng': 4.357431, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,01vxy3v29
1943,Unisys (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",['Unisys Corporation'],"[{'lat': 50.883375, 'lng': 4.440587, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,03yff7e55
1944,WaterstofNet (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 51.301155, 'lng': 4.919786, 'state': None, 'state_code': None, 'city': 'Turnhout', 'geonames_city': {'id': 2785141, 'city': 'Turnhout', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Antwerpen', 'id': 2803136, 'ascii_name': 'Provincie Antwerpen', 'code': 'BE.VLG.VAN'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Antwerpen', 'code': 'BE21'}, 'nuts_level3': {'name': 'Arr. Turnhout', 'code': 'BE213'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,05h877m37
1945,Le Beau Vallon - Psychiatric Hospital,['Healthcare'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.484368, 'lng': 4.825511, 'state': None, 'state_code': None, 'city': 'Namur', 'geonames_city': {'id': 2790471, 'city': 'Namur', 'geonames_admin1': {'name': 'Wallonia', 'id': 3337387, 'ascii_name': 'Wallonia', 'code': 'BE.WAL'}, 'geonames_admin2': {'name': 'Province de Namur', 'id': 2790469, 'ascii_name': 'Province de Namur', 'code': 'BE.WAL.WNA'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION WALLONNE', 'code': 'BE3'}, 'nuts_level2': {'name': 'Prov. Namur', 'code': 'BE35'}, 'nuts_level3': {'name': 'Arr. Namur', 'code': 'BE352'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,047edpg75
1946,Synopsys (Belgium),['Company'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.853643, 'lng': 4.730155, 'state': None, 'state_code': None, 'city': 'Leuven', 'geonames_city': {'id': 2792482, 'city': 'Leuven', 'geonames_admin1': {'name': 'Flanders', 'id': 3337388, 'ascii_name': 'Flanders', 'code': 'BE.VLG'}, 'geonames_admin2': {'name': 'Provincie Vlaams-Brabant', 'id': 3333250, 'ascii_name': 'Provincie Vlaams-Brabant', 'code': 'BE.VLG.VBR'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'VLAAMS GEWEST', 'code': 'BE2'}, 'nuts_level2': {'name': 'Prov. Vlaams-Brabant', 'code': 'BE24'}, 'nuts_level3': {'name': 'Arr. Leuven', 'code': 'BE242'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,02g4h7104
1947,Flemish Advisory Council for Innovation & Enterprise,['Government'],"{'country_name': 'Belgium', 'country_code': 'BE'}",[],"[{'lat': 50.85223, 'lng': 4.357662, 'state': None, 'state_code': None, 'city': 'Brussels', 'geonames_city': {'id': 2800866, 'city': 'Brussels', 'geonames_admin1': {'name': 'Brussels Capital', 'id': 2800867, 'ascii_name': 'Brussels Capital', 'code': 'BE.BRU'}, 'geonames_admin2': {'name': 'Bruxelles-Capitale', 'id': 6693370, 'ascii_name': 'Bruxelles-Capitale', 'code': 'BE.BRU.BRU'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST', 'code': 'BE1'}, 'nuts_level2': {'name': 'Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest', 'code': 'BE10'}, 'nuts_level3': {'name': 'Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad', 'code': 'BE100'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2802361}]",,01v7g3220
